text,font_size,font_name,is_bold,is_italic,x0,y0,x1,y1,page,label
One point of entry for themselves and their clientele to quality electronic,11.039999961853027,ArialMT,0,0,162.0402069091797,120.97251892089844,494.8952941894531,136.1414794921875,6,Body
"resources and services that support and enhance their collections, programs",11.039999961853027,ArialMT,0,0,162.0402069091797,133.5691375732422,518.6257934570312,148.73809814453125,6,Body
and services,11.039999961853027,ArialMT,0,0,162.0402069091797,146.16575622558594,223.9127349853516,161.334716796875,6,Body
"The opportunity to show case their local community, collections, services, and",11.039999961853027,ArialMT,0,0,162.0402069091797,158.8838348388672,524.2151489257812,174.05279541015625,6,Body
expertise,11.039999961853027,ArialMT,0,0,162.0402069091797,171.4803924560547,207.581298828125,186.6494140625,6,Body
"The opportunity to gain from the provincial, collaborative partnership in order",11.039999961853027,ArialMT,0,0,162.0402069091797,184.19847106933597,517.1145629882812,199.367431640625,6,Body
to provide a seamless gateway to digital resources and services,11.039999961853027,ArialMT,0,0,162.0402069091797,196.7950897216797,460.6179809570313,211.96417236328125,6,Body
For the Ontario government it could mean:,11.039999961853027,Arial-BoldMT,1,0,90.03731536865234,222.05474853515625,305.8749084472656,237.2568359375,6,H3
"A  point of entry to information services and resources for all Ontario citizens,",11.039999961853027,Arial-ItalicMT,0,1,162.0402069091797,234.7728271484375,169.4038848876953,249.7209930419922,6,Body
connecting to portal initiatives .,11.039999961853027,ArialMT,0,0,162.0402069091797,247.4357147216797,298.555419921875,262.60467529296875,6,Body
Support of the Ontario E-Learning strategy through a collaborative digital,11.039999961853027,ArialMT,0,0,162.0402069091797,260.0323181152344,500.0610961914063,275.2012939453125,6,Body
library initiative that positions Ontario on the global e-learning scene,11.039999961853027,ArialMT,0,0,162.0402069091797,272.7503967285156,477.5062561035156,287.9193725585937,6,Body
Improved access and flexibility for all students at all ages and stages,11.039999961853027,ArialMT,0,0,162.0402069091797,285.3470458984375,481.3316040039063,300.5160217285156,6,Body
(supports Ontario’s lifelong learning strategy),11.039999961853027,ArialMT,0,0,162.0402069091797,297.9436950683594,372.278076171875,313.1126708984375,6,Body
The opportunity to address emerging job skills shortages and facilitate school,11.039999961853027,ArialMT,0,0,162.0402069091797,310.6617736816406,521.1195678710938,325.83074951171875,6,Body
to work and job to job transitions with the necessary information and,11.039999961853027,ArialMT,0,0,162.0402069091797,323.2584228515625,478.755859375,338.4273986816406,6,Body
knowledge supports and tools,11.039999961853027,ArialMT,0,0,162.0402069091797,335.9765014648437,303.7308044433594,351.1454772949219,6,Body
ODL will be an incorporated non-profit organization governed by a Board of Directors elected,11.039999961853027,ArialMT,0,0,90.0373306274414,361.1807861328125,525.3943481445312,376.3497924804688,6,Body
by a voting membership. The Board will include representatives from all stakeholders. We,11.039999961853027,ArialMT,0,0,90.0483627319336,373.89886474609375,525.2979736328125,389.0678405761719,6,Body
envision a governance model similar to that prepared for the province’s ORION network.,11.039999961853027,ArialMT,0,0,90.0483627319336,386.4955139160156,500.75494384765625,401.66448974609375,6,Body
"More information regarding the envisioned phasing, funding and resources required for the",11.039999961853027,ArialMT,0,0,90.0483627319336,411.2140808105469,525.143798828125,426.383056640625,6,Body
ODL can be found in the appendixes.,11.039999961853027,ArialMT,0,0,90.0483627319336,423.8107299804688,265.93316650390625,438.9797058105469,6,Body
The Business Plan to be Developed,12.0,Arial-Black,0,0,96.04060363769533,459.4200134277344,314.086669921875,475.9080200195313,6,Body
The business plan which needs to be developed for the ODL must be a formal business plan,11.039999961853027,ArialMT,0,0,90.04060363769531,501.7319030761719,521.1976318359375,516.90087890625,6,Body
"that documents and clearly communicates the ODL’s services, funding and governance",11.039999961853027,ArialMT,0,0,90.04060363769531,514.3285522460938,497.7101440429688,529.4974975585938,6,Body
"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",11.039999961853027,ArialMT,0,0,90.04060363769531,526.9252319335938,507.4368591308594,542.0941772460938,6,Body
"2007. The planning process must also secure the full commitment of all stakeholders, as",11.039999961853027,ArialMT,0,0,90.04060363769531,539.643310546875,504.0751647949219,554.812255859375,6,H1
represented on the Steering Committee.,11.039999961853027,ArialMT,0,0,90.04060363769531,552.2399291992188,279.1923522949219,567.4088745117188,6,Body
"Specifically, the business plan must include:",11.039999961853027,ArialMT,0,0,90.04060363769531,576.3623657226562,296.4179077148437,591.5313110351562,6,Body
"how the ODL will be implemented, including the timeline",11.039999961853027,ArialMT,0,0,132.03675842285156,601.6881103515625,394.0191345214844,616.8570556640625,6,Body
the financial plan for the implementation,11.039999961853027,ArialMT,0,0,132.03675842285156,614.4061889648438,319.39990234375,629.5751342773438,6,Body
"the financial plan for the first 2 operating years, including capital and operating costs,",11.039999961853027,ArialMT,0,0,132.03675842285156,627.0028076171875,525.0653076171875,642.1717529296875,6,Body
"revenues, etc.",11.039999961853027,ArialMT,0,0,135.03964233398438,639.5994262695312,203.7637481689453,654.7683715820312,6,Body
a financial forecast for the succeeding 2 operating years,11.039999961853027,ArialMT,0,0,132.03680419921875,652.3175659179688,393.6617736816406,667.4865112304688,6,Body
the services and products to be delivered by the ODL,11.039999961853027,ArialMT,0,0,132.03677368164062,664.9141845703125,381.3010559082031,680.0831298828125,6,Body
how the ODL will operate and be managed following the implementation,11.039999961853027,ArialMT,0,0,132.03677368164062,677.6322631835938,468.6086120605469,692.8012084960938,6,Body
"who will be involved, and what their role/responsibility will be, for both the",11.039999961853027,ArialMT,0,0,132.03677368164062,690.2288818359375,525.164794921875,705.3978271484375,6,Body
implementation and operational stages,11.039999961853027,ArialMT,0,0,130.6016082763672,702.8255004882812,313.5300598144531,717.9944458007812,6,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,1,90.04060363769531,732.7681274414062,284.27362060546875,743.216064453125,6,Body
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,296.70526123046875,732.7681274414062,340.93426513671875,743.216064453125,6,Body
6666,9.0,Arial-BlackItalic,0,1,516.3976440429688,731.2498779296875,522.6436157226562,743.678955078125,6,Body
the marketing and communications plan for the ODL,11.039999961853027,ArialMT,0,0,132.0408935546875,70.33201599121094,377.36956787109375,85.50096893310547,7,Body
the commitment of all stakeholders to their responsibilities,11.039999961853027,ArialMT,0,0,132.0408935546875,82.92863464355469,401.88482666015625,98.09758758544922,7,Body
The process of developing this business plan must be extremely consultative to ensure that,11.039999961853027,ArialMT,0,0,90.04473876953125,108.25437927246094,514.4744262695312,123.42333221435548,7,Body
all stakeholders are engaged in creating a synergistic ODL organization.  The proposal must,11.039999961853027,ArialMT,0,0,90.04473876953125,120.9724578857422,426.0980224609375,136.14141845703125,7,Body
indicate how this consultative process will be approached.,11.039999961853027,Arial-ItalicMT,0,1,90.04473876953125,133.624267578125,360.5455932617188,148.5724334716797,7,Body
"The business plan for the ODL must address significant issues. There are, for example,",11.039999961853027,ArialMT,0,0,90.04473876953125,158.8948211669922,496.5543212890625,174.06378173828125,7,Body
enormous differences in the financial resources available to libraries mandated to provide,11.039999961853027,ArialMT,0,0,90.04473876953125,171.49143981933594,504.7713928222656,186.660400390625,7,Body
"similar services. Some post-secondary and public libraries, particularly those in large urban",11.039999961853027,ArialMT,0,0,90.04473876953125,184.2095184326172,512.6803588867188,199.37847900390625,7,Body
"areas, have the facilities, funding and technological infrastructure necessary to service their",11.039999961853027,ArialMT,0,0,90.04473876953125,196.8061370849609,513.225341796875,211.97509765625,7,Body
"patrons with electronic services and resources.  Many others, particularly in rural regions, do",11.039999961853027,ArialMT,0,0,90.04473876953125,209.4027557373047,518.1613159179688,224.57171630859372,7,Body
not.  The proposal must indicate how these issues will be approached.,11.039999961853027,ArialMT,0,0,90.04473876953125,222.12083435058597,110.50627136230467,237.289794921875,7,Body
Milestones,12.0,Arial-Black,0,0,96.04060363769533,270.4200134277344,166.50340270996094,286.90802001953125,7,Body
1) A preliminary report will be issued during June 2003.,11.039999961853027,Arial-ItalicMT,0,1,108.04060363769533,301.1471862792969,371.49163818359375,316.0953369140625,7,Body
"2) It is expected that an Interim Report, suitable for distribution to the broader library",11.039999961853027,Arial-ItalicMT,0,1,108.04060363769533,325.7442932128906,525.2569580078125,340.69244384765625,7,Body
"community will be available by August 1, 2003 and that there will be an opportunity",11.039999961853027,Arial-ItalicMT,0,1,126.03580474853516,338.4623718261719,525.1746215820312,353.4105224609375,7,Body
for responses to be evaluated.,11.039999961853027,Arial-ItalicMT,0,1,126.03580474853516,351.0590209960937,269.5017395019531,366.0071716308594,7,Body
3) The business plan must be completed and approved by the ODL Steering Committee,11.039999961853027,Arial-ItalicMT,0,1,108.04060363769533,375.777587890625,525.2949829101562,390.7257385253906,7,Body
"no later than September 30, 2003.",11.039999961853027,Arial-ItalicMT,0,1,126.03580474853516,388.3742370605469,287.9087219238281,403.3223876953125,7,Body
Approach and Specific Proposal Requirements,12.0,Arial-Black,0,0,99.52059936523438,423.8999938964844,387.1653442382813,440.3880004882813,7,Body
The firm/consultant  (or proposed team of consultants)  will be expected to work closely with,11.039999961853027,ArialMT,0,0,90.04060363769531,454.6919860839844,183.030517578125,469.8609619140625,7,Body
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11.039999961853027,ArialMT,0,0,90.04058837890625,467.2886352539063,525.1207275390625,482.4576110839844,7,Body
"Given the consultative nature of this business planning process, the firm/consultant will also",11.039999961853027,ArialMT,0,0,90.04058837890625,480.0067138671875,524.96240234375,495.1756896972656,7,Body
be expected to travel and communicate regularly with various stakeholders as well as with,11.039999961853027,ArialMT,0,0,90.04058837890625,492.6033630371094,524.94580078125,507.7723388671875,7,Body
electronic resource publishers/vendors.,11.039999961853027,ArialMT,0,0,90.04058837890625,505.1999816894531,274.6471252441406,520.3689575195312,7,Body
The proposal should include the following information:,11.039999961853027,ArialMT,0,0,90.04058837890625,529.9186401367188,341.96990966796875,545.0875854492188,7,Body
a) name of the firm/consultant,11.039999961853027,ArialMT,0,0,108.0357894897461,554.5157470703125,249.2219390869141,569.6846923828125,7,Body
"b) names of those individuals who will be engaged in this project, their specific",11.039999961853027,ArialMT,0,0,108.03579711914062,567.2338256835938,471.3287963867188,582.4027709960938,7,Body
responsibilities on this project and relevant experience/qualifications,11.039999961853027,ArialMT,0,0,108.03579711914062,579.8304443359375,424.2580871582031,594.9993896484375,7,Body
c) description of similar engagements that highlight the firm’s experience in business,11.039999961853027,ArialMT,0,0,108.03579711914062,592.4270629882812,499.9095153808594,607.5960083007812,7,Body
planning and building stakeholder commitment,11.039999961853027,ArialMT,0,0,108.03579711914062,605.1451416015625,327.00738525390625,620.3140869140625,7,Body
d) references with details of work completed for these references,11.039999961853027,ArialMT,0,0,108.03579711914062,617.7417602539062,410.3861083984375,632.9107055664062,7,Body
"e) description of the approach that will be used for completing the business plan,",11.039999961853027,ArialMT,0,0,108.03579711914062,630.4598999023438,481.9085693359375,645.6288452148438,7,Body
including a timeline,11.039999961853027,ArialMT,0,0,108.03579711914062,643.0565185546875,199.81362915039065,658.2254638671875,7,Body
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.039999961853027,ArialMT,0,0,108.03579711914062,655.6531372070312,521.6646118164062,670.8220825195312,7,Body
structure,11.039999961853027,ArialMT,0,0,108.03579711914062,668.3712158203125,151.7552947998047,683.5401611328125,7,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,1,90.04060363769531,732.7681274414062,284.27362060546875,743.216064453125,7,Body
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,296.70526123046875,732.7681274414062,340.93426513671875,743.216064453125,7,Body
7777,9.0,Arial-BlackItalic,0,1,516.3976440429688,731.2498779296875,522.6436157226562,743.678955078125,7,Body
Evaluation and Awarding of Contract,12.0,Arial-Black,0,0,96.04060363769533,81.30001068115234,324.9814147949219,97.78800964355467,8,Body
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.039999961853027,ArialMT,0,0,90.04060363769531,120.97203063964844,523.8629760742188,136.1409912109375,8,Body
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.039999961853027,ArialMT,0,0,90.04060363769531,133.6901092529297,519.8972778320312,148.85906982421875,8,Body
any of the bidders responding to this RFP and we may seek further response.,11.039999961853027,ArialMT,0,0,90.04060363769531,146.28672790527344,432.4052734375,161.4556884765625,8,Body
"Specifically, proposals will be evaluated proposals according to the following criteria:",11.039999961853027,ArialMT,0,0,90.04060363769531,170.8838348388672,457.9752807617188,186.05279541015625,8,Body
Quality of the proposal /approach outlined for undertaking the business planning process,11.039999961853027,ArialMT,0,0,126.0420379638672,208.3204803466797,516.0352172851562,223.48944091796875,8,Body
Demonstrated experience,11.039999961853027,ArialMT,0,0,126.0420379638672,221.0385589599609,243.67320251464844,236.20751953125,8,Body
"Cost, including expenses",11.039999961853027,ArialMT,0,0,126.0420379638672,233.6351776123047,239.43614196777344,248.80413818359372,8,Body
Timeline and projected completion date,11.039999961853027,ArialMT,0,0,126.0420379638672,246.23179626464844,301.78662109375,261.4007568359375,8,Body
Other relevant factors as determined by the ODL Steering Committee,11.039999961853027,ArialMT,0,0,126.0420379638672,259.4356384277344,432.92425537109375,274.6046142578125,8,Body
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.039999961853027,ArialMT,0,0,90.04060363769531,284.7503662109375,447.9630432128906,299.9193420410156,8,Body
(mridley@uoguelph.ca).,11.039999961853027,ArialMT,0,0,90.04060363769531,297.46844482421875,199.07711791992188,312.6374206542969,8,Body
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.039999961853027,ArialMT,0,0,90.04060363769531,322.7831726074219,524.1807250976562,337.9521484375,8,Body
Committee.,11.039999961853027,ArialMT,0,0,90.04060363769531,335.3798217773437,144.33644104003906,350.5487976074219,8,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,1,90.04060363769531,732.7681274414062,284.27362060546875,743.216064453125,8,Body
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,296.70526123046875,732.7681274414062,340.93426513671875,743.216064453125,8,Body
8888,9.0,Arial-BlackItalic,0,1,516.3976440429688,731.2498779296875,522.6436157226562,743.678955078125,8,Body
Appendix A:  ODL Envisioned Phases & Funding,12.0,Arial-Black,0,0,90.04060363769531,107.8199691772461,383.5643005371094,124.30796813964844,9,Body
Phase I:  Business Planning,9.960000038146973,Arial-BoldMT,1,0,90.04049682617188,138.14248657226562,219.3949737548828,151.85740661621094,9,Body
Timeline:  March 2003 – September 2003,9.960000038146973,Arial-BoldMT,1,0,90.04049682617188,161.17996215820312,134.50889587402344,174.89488220214844,9,Body
"Funding Requested:  ~$100,000 jointly funded by stakeholder groups and the provincial government.",9.960000038146973,Arial-BoldMT,1,0,90.0405044555664,172.70370483398438,185.0708465576172,186.41868591308597,9,Body
Result:  The ODL business plan,9.960000038146973,Arial-BoldMT,1,0,90.0405044555664,195.6216735839844,124.90847778320312,209.3365936279297,9,Body
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",9.960000038146973,ArialMT,0,0,90.04049682617188,218.72885131835935,516.1898193359375,232.4138946533203,9,Body
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",9.960000038146973,ArialMT,0,0,90.04049682617188,230.25259399414065,514.8093872070312,243.9376373291016,9,Body
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,9.960000038146973,ArialMT,0,0,90.04049682617188,241.77633666992188,512.7042236328125,255.4613800048828,9,Body
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",9.960000038146973,ArialMT,0,0,90.04049682617188,264.6943054199219,523.1757202148438,278.3793334960937,9,Body
consultative approach. To ensure that the planning results in a workable plan with the full commitment,9.960000038146973,ArialMT,0,0,90.04049682617188,276.218017578125,520.2825317382812,289.9030456542969,9,Body
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",9.960000038146973,ArialMT,0,0,90.04049682617188,287.7417297363281,472.8460388183594,301.4267578125,9,Body
communication components so critical in a consultative process.,9.960000038146973,ArialMT,0,0,90.04049682617188,299.26544189453125,361.2286987304688,312.9504699707031,9,Body
Phase II: Implementing and Transitioning,9.960000038146973,Arial-BoldMT,1,0,90.04049682617188,333.6374206542969,278.5185241699219,347.3523254394531,9,Body
Timeline:  April 2004 – December 2006,9.960000038146973,Arial-BoldMT,1,0,90.04049682617188,356.6748962402344,134.50889587402344,370.3898010253906,9,Body
Funding Requested:  Funding from other states and provinces suggest that the ODL could receive,9.960000038146973,Arial-BoldMT,1,0,90.04049682617188,368.1985778808594,185.0708465576172,381.91351318359375,9,Body
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",9.960000038146973,Arial-ItalicMT,0,1,90.0405044555664,379.7222900390625,513.9328002929688,393.2081298828125,9,Body
stakeholders and other interested parties.,9.960000038146973,Arial-ItalicMT,0,1,90.04049682617188,391.1264953613281,266.22186279296875,404.6123352050781,9,Body
Result:  The ODL is implemented and validated,9.960000038146973,Arial-BoldMT,1,0,90.04049682617188,414.1639709472656,124.90846252441406,427.8788757324219,9,Body
The second phase will be to implement the ODL based on the business plan. This phase recognizes,9.960000038146973,ArialMT,0,0,90.04049682617188,437.2711791992188,524.7176513671875,450.9562072753906,9,Body
that for ODL to be optimally successful libraries must transition to a new way of doing business and,9.960000038146973,ArialMT,0,0,90.04049682617188,448.7948913574219,524.5623779296875,462.47991943359375,9,Body
providing services. The transition must occur while libraries continue to provide existing services and,9.960000038146973,ArialMT,0,0,90.04049682617188,460.1990966796875,524.6531372070312,473.8841247558594,9,Body
"respond to current challenges. This implementation phase will funded by a partnership of government,",9.960000038146973,ArialMT,0,0,90.04049682617188,471.7228088378906,524.8040771484375,485.4078369140625,9,Body
library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,9.960000038146973,ArialMT,0,0,90.04049682617188,483.24652099609375,467.2760620117188,496.9315490722656,9,Body
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,9.960000038146973,ArialMT,0,0,90.04049682617188,506.2839660644531,524.8434448242188,519.968994140625,9,Body
"and content of the ODL is created and secured.  Some of the funding will be new money, although there",9.960000038146973,ArialMT,0,0,90.04049682617188,517.688232421875,291.6278076171875,531.3732299804688,9,Body
is every indication that existing budgets and methods of operating may be modified as a result of,9.960000038146973,Arial-ItalicMT,0,1,90.04048156738281,529.1422119140625,524.8484497070312,542.6280517578125,9,Body
"recommendations . During this phase the polices, procedures, governance structures and accountability",9.960000038146973,Arial-ItalicMT,0,1,90.04048156738281,540.6658935546875,165.91075134277344,554.1517333984375,9,Body
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",9.960000038146973,ArialMT,0,0,90.04048919677734,552.2593994140625,524.696044921875,565.9443969726562,9,Body
"Information resources will be identified, contracts for these resources will be negotiated and resources",9.960000038146973,ArialMT,0,0,90.04048919677734,563.7830810546875,524.6390991210938,577.4681396484375,9,Body
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,9.960000038146973,ArialMT,0,0,90.04048919677734,575.3067626953125,524.6090698242188,588.9918212890625,9,Body
achieving its objectives and is accountable to its key communities.,9.960000038146973,ArialMT,0,0,90.04048919677734,586.8304443359375,368.5738830566406,600.5155029296875,9,Body
Phase III: Operating and Growing the ODL,9.960000038146973,Arial-BoldMT,1,0,90.04048919677734,609.6787109375,282.4637145996094,623.3936767578125,9,Body
Timeline:  January 2007 -,9.960000038146973,Arial-BoldMT,1,0,90.04048919677734,632.7161865234375,134.57164001464844,646.43115234375,9,Body
Funding:  $50 Million annually ($35 Million requested from government),9.960000038146973,Arial-BoldMT,1,0,90.04048156738281,644.2399291992188,133.73501586914062,657.9548950195312,9,Body
Result:  The ODL is fully operational and sustainable,9.960000038146973,Arial-BoldMT,1,0,90.04048919677734,667.157958984375,124.90945434570312,680.8729248046875,9,Body
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,9.960000038146973,ArialMT,0,0,90.05046081542969,690.26513671875,518.7088012695312,703.9501342773438,9,Body
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,9.960000038146973,ArialMT,0,0,90.05046081542969,701.788818359375,503.4841003417969,715.473876953125,9,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,Arial-BoldItalicMT,1,1,90.04060363769531,732.7681274414062,284.27362060546875,743.216064453125,9,Body
March 2003,7.559999942779541,Arial-BoldItalicMT,1,1,296.70526123046875,732.7681274414062,340.93426513671875,743.216064453125,9,Body
9999,9.0,Arial-BlackItalic,0,1,516.3976440429688,731.2498779296875,522.6436157226562,743.678955078125,9,Body
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,9.960000038146973,ArialMT,0,0,90.04060363769531,70.53298950195312,522.0426025390625,84.21803283691406,10,Body
to enhance the ODL.,9.960000038146973,ArialMT,0,0,90.04060363769531,82.05673217773438,180.27325439453125,95.74177551269533,10,Body
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,9.960000038146973,ArialMT,0,0,90.04060363769531,104.97470092773438,518.4957275390625,118.65974426269533,10,Body
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",9.960000038146973,ArialMT,0,0,90.04060363769531,116.49844360351562,506.7379455566406,130.18348693847656,10,Body
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,9.960000038146973,ArialMT,0,0,90.0505599975586,128.02218627929688,509.2799072265625,141.7072296142578,10,Body
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",9.960000038146973,ArialMT,0,0,90.0505599975586,139.54592895507812,488.20458984375,153.23097229003906,10,Body
"(university, colleges, public libraries and schools).",9.960000038146973,ArialMT,0,0,90.0505599975586,151.06967163085938,298.9916381835937,164.7547149658203,10,Body
"The proposed funding model requires a continuing government investment, but also recognizes that as",9.960000038146973,ArialMT,0,0,90.0505599975586,168.58920288085938,522.1561889648438,182.2743682861328,10,Body
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,9.960000038146973,ArialMT,0,0,90.04060363769531,179.99337768554688,497.32073974609375,193.6784210205078,10,Body
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,9.960000038146973,ArialMT,0,0,90.04060363769531,191.51712036132807,509.7257995605469,205.20216369628903,10,Body
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,9.960000038146973,ArialMT,0,0,90.04060363769531,203.04086303710935,509.2290954589844,216.7259063720703,10,Body
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,9.960000038146973,ArialMT,0,0,90.04060363769531,214.56460571289065,515.8046264648438,228.2496490478516,10,Body
outlines the model. This model is based on these assumptions:,9.960000038146973,ArialMT,0,0,90.04060363769531,226.08834838867188,355.93670654296875,239.7733917236328,10,Body
1. that ODL expenditures will increase by 50% over a 10 year period,9.960000038146973,ArialMT,0,0,108.03832244873048,243.6080017089844,403.3759765625,257.29302978515625,10,H1
2. that government funding will decrease from 70% to 45% during that 10 year period,9.960000038146973,ArialMT,0,0,108.03832244873048,261.0081481933594,473.2960510253906,274.69317626953125,10,H1
"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",9.960000038146973,ArialMT,0,0,108.03832244873048,278.5278015136719,514.0397338867188,292.2128295898437,10,H1
during the same period,9.960000038146973,ArialMT,0,0,126.0459976196289,290.051513671875,225.5484161376953,303.7365417480469,10,Body
OVERVIEW OF ODL FUNDING MODEL,9.960000038146973,Arial-BoldMT,1,0,245.80503845214844,319.025146484375,423.0115356445313,332.74005126953125,10,H1
Funding Source,12.0,Arial-BoldMT,1,0,114.40059661865234,342.1199951171875,205.6797790527344,358.6439819335937,10,H3
2007,12.0,Arial-BoldMT,1,0,313.360595703125,342.1199951171875,342.48699951171875,358.6439819335937,10,H3
2017,12.0,Arial-BoldMT,1,0,427.6005859375,342.1199951171875,456.7281799316406,358.6439819335937,10,H3
Government,9.960000038146973,ArialMT,0,0,114.40059661865234,356.7330017089844,169.78318786621094,370.41802978515625,10,Body
$35M (70%),9.960000038146973,ArialMT,0,0,300.4434509277344,356.7330017089844,354.970458984375,370.41802978515625,10,Body
$33.75M (45%),9.960000038146973,ArialMT,0,0,408.0612487792969,356.7330017089844,475.78326416015625,370.41802978515625,10,Body
Libraries,9.960000038146973,ArialMT,0,0,114.40060424804688,368.73480224609375,153.1629180908203,382.4198303222656,10,Body
$10M (20%),9.960000038146973,ArialMT,0,0,300.47332763671875,368.73480224609375,354.9844055175781,382.4198303222656,10,Body
$22.5M (30%),9.960000038146973,ArialMT,0,0,410.7205810546875,368.73480224609375,473.1448669433594,382.4198303222656,10,Body
Endowment,9.960000038146973,ArialMT,0,0,114.41058349609376,380.7366027832031,167.7473602294922,394.421630859375,10,Body
$4.5M (9%),9.960000038146973,ArialMT,0,0,301.7781066894531,380.7366027832031,353.5531921386719,394.421630859375,10,Body
$15M (20%),9.960000038146973,ArialMT,0,0,414.6846618652344,380.7366027832031,469.2355651855469,394.421630859375,10,Body
Gifts/In-Kind,9.960000038146973,ArialMT,0,0,114.41058349609376,392.7384033203125,168.96151733398438,406.4234313964844,10,Body
$0.5M (1%),9.960000038146973,ArialMT,0,0,301.79803466796875,392.7384033203125,353.5870056152344,406.4234313964844,10,Body
$3.75M (5%),9.960000038146973,ArialMT,0,0,413.389892578125,392.7384033203125,470.5801696777344,406.4234313964844,10,Body
TOTAL ANNUAL,9.960000038146973,Arial-BoldMT,1,0,114.41061401367188,404.6705017089844,195.06167602539065,418.3854064941406,10,H1
$50M,9.960000038146973,ArialMT,0,0,314.3277587890625,404.7402038574219,338.4608764648437,418.42523193359375,10,Body
$75M,9.960000038146973,ArialMT,0,0,428.5589904785156,404.7402038574219,452.6921081542969,418.42523193359375,10,Body
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",9.960000038146973,ArialMT,0,0,90.0484619140625,439.7794799804688,506.9099426269531,453.4645080566406,10,Body
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",9.960000038146973,ArialMT,0,0,90.0484619140625,451.3031921386719,519.964111328125,464.98822021484375,10,Body
of the ODL and help to offset operating costs.,9.960000038146973,ArialMT,0,0,90.0484619140625,462.826904296875,282.5474853515625,476.5119323730469,10,Body
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,9.960000038146973,ArialMT,0,0,90.0484619140625,485.8643798828125,508.5277404785156,499.5494079589844,10,Body
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",9.960000038146973,ArialMT,0,0,90.0484619140625,497.2685852050781,523.3819580078125,510.95361328125,10,Body
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,9.960000038146973,ArialMT,0,0,90.0484619140625,508.7922668457031,521.0823364257812,522.477294921875,10,Body
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,9.960000038146973,ArialMT,0,0,90.0484619140625,520.3160400390625,516.818115234375,534.0010375976562,10,Body
of the nature of the ODL digital collection is appended).  The proposed ODL expenditures in 2006,9.960000038146973,ArialMT,0,0,90.0484619140625,531.8397216796875,322.5836181640625,545.5247802734375,10,Body
represent an investment of $5.00 per citizen.,9.960000038146973,Arial-BoldItalicMT,1,1,90.04847717285156,543.3833618164062,292.14581298828125,557.1480712890625,10,Body
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,9.960000038146973,ArialMT,0,0,90.04847717285156,566.2813720703125,520.5254516601562,579.9664306640625,10,Body
double benefit: it supports a province-wide library of high quality information resources and it,9.960000038146973,ArialMT,0,0,90.04847717285156,577.8050537109375,476.7159729003906,591.4901123046875,10,Body
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,9.960000038146973,ArialMT,0,0,90.04847717285156,589.328857421875,519.1365356445312,603.0138549804688,10,Body
